title,url,discounted_price,original_price
Authentic Steam Crave Aromamizer Ragnar RDTA Advanced Kit - SS,https://www.cigabuy.com/authentic-steam-crave-aromamizer-ragnar-rdta-advanced-kit-ss-p-19143.html,$51.54,$86.71 
Authentic Wotofo MDURA PRO Kit - King Kong Black,https://www.cigabuy.com/authentic-wotofo-mdura-pro-kit-king-kong-black-p-21099.html,$45.62,$79.79 
Authentic Wotofo MDURA PRO MOD - King Kong Orange,https://www.cigabuy.com/authentic-wotofo-mdura-pro-mod-king-kong-orange-p-21106.html,$36.73,$59.83 
Wireless Handsfree Bluetooth 4.1 Headset Stereo Headphone Sunglass Sunglass,https://www.cigabuy.com/wireless-handsfree-bluetooth-41-headset-stereo-headphone-sunglass-sunglass-p-20875.html,$2.01,$21.83 
Authentic Vandyvape RATH RDA - Rainbow,https://www.cigabuy.com/authentic-vandyvape-rath-rda-rainbow-p-21098.html,$23.86,$37.91 
Authentic Freemax Maxus 100W  Kit - Blue - Green,https://www.cigabuy.com/authentic-freemax-maxus-100w-kit-blue-green-p-19162.html,$45.96,$70.45 
Authentic Geekvape Wenax K1 Pod Kit - Gunmetal,https://www.cigabuy.com/authentic-geekvape-wenax-k1-pod-kit-gunmetal-p-20596.html,$15.70,$24.94 
Authentic VOOPOO Vinci Pod Kit - Pine Grey,https://www.cigabuy.com/authentic-voopoo-vinci-pod-kit-pine-grey-p-20722.html,$17.48,$21.02 
Authentic VOOPOO Vinci Pod Kit - Aurora Pastel,https://www.cigabuy.com/authentic-voopoo-vinci-pod-kit-aurora-pastel-p-20717.html,$19.15,$21.02 
Authentic Geekvape Obelisk Sub-Ohm Tank  - Black,https://www.cigabuy.com/authentic-geekvape-obelisk-sub-ohm-tank-black-p-21078.html,$18.87,$29.74 
Authentic Geekvape Obelisk Sub-Ohm Tank  - Gunmetal,https://www.cigabuy.com/authentic-geekvape-obelisk-sub-ohm-tank-gunmetal-p-21077.html,$18.87,$29.74 
Authentic Dovpo Riva DNA250C Box Mod - Silver Plain Cognac,https://www.cigabuy.com/authentic-dovpo-riva-dna250c-box-mod-silver-plain-cognac-p-21051.html,$106.39,$149.69 
Authentic VOOPOO Vinci Pod Kit - Aurora Neon,https://www.cigabuy.com/authentic-voopoo-vinci-pod-kit-aurora-neon-p-20716.html,$19.15,$21.02 
Authentic Dovpo Riva DNA250C Box Mod - Gunmetal Raw Sand,https://www.cigabuy.com/authentic-dovpo-riva-dna250c-box-mod-gunmetal-raw-sand-p-21055.html,$106.39,$149.69 
Authentic Dovpo Riva DNA250C Box Mod - Silver Vintage Brown,https://www.cigabuy.com/authentic-dovpo-riva-dna250c-box-mod-silver-vintage-brown-p-21050.html,$106.39,$149.69 
Authentic Dovpo Riva DNA250C Box Mod - Black Pure black,https://www.cigabuy.com/authentic-dovpo-riva-dna250c-box-mod-black-pure-black-p-21058.html,$106.39,$149.69 
Authentic Uwell Tripod PCC Pod Kit 370mAh + 1000mAh - Black,https://www.cigabuy.com/authentic-uwell-tripod-pcc-pod-kit-370mah-1000mah-black-p-20356.html,$27.05,$38.08 
400ml BPA Free Leak Proof Sports Water Bottle Tour Hiking Portable Bottle,https://www.cigabuy.com/400ml-bpa-free-leak-proof-sports-water-bottle-tour-hiking-portable-bottle-p-20856.html,$1.19,$8.35 
Level 5 Cut Resistant Gloves,https://www.cigabuy.com/level-5-cut-resistant-gloves-p-20867.html,$1.60,$6.68 
Retractable Dog Leash Durable Reflective Nylon Dog Lead For Small Medium Dogs,https://www.cigabuy.com/retractable-dog-leash-durable-reflective-nylon-dog-lead-for-small-medium-dogs-p-14240.html,$1.64,$3.00 
Authentic VOOPOO ARGUS X Pod Kit - Vintage Grey & Silver,https://www.cigabuy.com/authentic-voopoo-argus-x-pod-kit-vintage-grey-silver-p-20490.html,$24.76,$28.90 
Men's Body Shaper Slimming Shirt Elastic Sculpting Vest Compression Shapewear,https://www.cigabuy.com/mens-body-shaper-slimming-shirt-elastic-sculpting-vest-compression-shapewear-p-13662.html,$2.75,$14.96 
Authentic VOOPOO Vinci Pod Kit - Aurora Silver,https://www.cigabuy.com/authentic-voopoo-vinci-pod-kit-aurora-silver-p-20719.html,$17.48,$21.02 
Digital Storage Bag Electronic Accessories Bag For Earphone Cables,https://www.cigabuy.com/digital-storage-bag-electronic-accessories-bag-for-earphone-cables-p-20912.html,$1.60,$11.77 
Authentic Eleaf iSolo Air Kit - Dark Brown,https://www.cigabuy.com/authentic-eleaf-isolo-air-kit-dark-brown-p-20593.html,$25.82,$27.44 
Authentic Wotofo Manik Mini Pod Kit - Black,https://www.cigabuy.com/authentic-wotofo-manik-mini-pod-kit-black-p-20625.html,$19.08,$34.88 
Authentic Uwell Aeglos Pod Kit - Gold,https://www.cigabuy.com/authentic-uwell-aeglos-pod-kit-gold-p-20290.html,$15.49,$25.26 
Luminous Headset Glow In Dark Headphones Flashlight Earphone with Mic,https://www.cigabuy.com/luminous-headset-glow-in-dark-headphones-flashlight-earphone-with-mic-p-19744.html,$0.78,$1.82 
Authentic SMOK IPX 80 Kit - Fluid Black Grey,https://www.cigabuy.com/authentic-smok-ipx-80-kit-fluid-black-grey-p-20616.html,$24.76,$27.44 
1M Magnetic Nylon Charge/Data Cable +Detachable Micro USB Metal Plug,https://www.cigabuy.com/1m-magnetic-nylon-chargedata-cable-detachable-micro-usb-metal-plug-p-20791.html,$1.40,$6.70 
Authentic IJOY Captain Link Mod - Red,https://www.cigabuy.com/authentic-ijoy-captain-link-mod-red-p-20710.html,$27.77,$36.91 
Authentic IJOY Captain Link Kit - Blue,https://www.cigabuy.com/authentic-ijoy-captain-link-kit-blue-p-20705.html,$37.43,$53.88 
Authentic IJOY Captain Link Kit - SS,https://www.cigabuy.com/authentic-ijoy-captain-link-kit-ss-p-20708.html,$37.43,$53.88 
X6 2.4G 4CH RC UFO Quadcopter w Camera VS Hubsan X4 H107C,https://www.cigabuy.com/x6-24g-4ch-rc-ufo-quadcopter-w-camera-vs-hubsan-x4-h107c-p-7408.html,$14.37,$32.47 
5 LEDs USB Rechargeable Bike Cycling Tail Light,https://www.cigabuy.com/5-leds-usb-rechargeable-bike-cycling-tail-light-p-11703.html,$0.81,$1.17 
Authentic SMOK Rigel Mini 80W Kit - Silver,https://www.cigabuy.com/authentic-smok-rigel-mini-80w-kit-silver-p-20584.html,$38.04,$39.42 
Eco-Friendly Wheat Straw Travel Mug Sports Double Layer Water Bottle Hand Cups,https://www.cigabuy.com/eco-friendly-wheat-straw-travel-mug-sports-double-layer-water-bottle-hand-cups-p-20839.html,$0.79,$12.58 
USB 5V 10 LED Lamp Reading Light with Flexible Neck,https://www.cigabuy.com/usb-5v-10-led-lamp-reading-light-with-flexible-neck-p-20881.html,$1.19,$7.60 
JJRC H6C Headless Mode 2.4GHz RC Quadcopter w 2MP Camera,https://www.cigabuy.com/jjrc-h6c-headless-mode-24ghz-rc-quadcopter-w-2mp-camera-p-7453.html,$28.75,$35.00 
Authentic Steam Crave Aromamizer Supreme V3 RDTA basic kit 7ml 25ml - Black,https://www.cigabuy.com/authentic-steam-crave-aromamizer-supreme-v3-rdta-basic-kit-7ml-25ml-black-p-19984.html,$32.95,$57.44 
Mini 1200LM LED USB Rechargeable Tactical Flashlight,https://www.cigabuy.com/mini-1200lm-led-usb-rechargeable-tactical-flashlight-p-20801.html,$1.60,$14.65 
2-in-1 OTG Type-C USB 2.0 Hub Splitter Combo 4 Ports & SD/TF Card Reader,https://www.cigabuy.com/2-in-1-otg-type-usb-20-hub-splitter-combo-4-ports-sdtf-card-reader-p-20955.html,$1.60,$11.32 
5M SEA WOLF Ni80 Alien Heating Wire 32GA+0.3*0.8Flat,https://www.cigabuy.com/5m-sea-wolf-ni80-alien-heating-wire-32ga0308flat-p-14123.html,$4.30,$5.82 
Authentic Eleaf iSolo Air Kit - Light Brown,https://www.cigabuy.com/authentic-eleaf-isolo-air-kit-light-brown-p-20592.html,$25.82,$27.44 
Mini Foldable Handle Hair Dryer Portable Folding Blow Dryer Low Noise,https://www.cigabuy.com/mini-foldable-handle-hair-dryer-portable-folding-blow-dryer-low-noise-p-15431.html,$1.99,$2.52 
Silent USB Wired Gaming Mouse with LOL Colorful Light,https://www.cigabuy.com/silent-usb-wired-gaming-mouse-with-lol-colorful-light-p-20970.html,$1.40,$11.75 
Cotton Scarf Women Solid Color Fringed Scarf,https://www.cigabuy.com/cotton-scarf-women-solid-color-fringed-scarf-p-15423.html,$3.52,$4.94 
8th Generation Nylon LED Luminous Shoelaces,https://www.cigabuy.com/8th-generation-nylon-led-luminous-shoelaces-p-20993.html,$1.80,$9.02 
LED String Light 10M Waterproof 100 LED Holiday String Lighting,https://www.cigabuy.com/led-string-light-10m-waterproof-100-led-holiday-string-lighting-p-20924.html,$0.99,$11.11 
XIAOMI MIJIA Microhoo Mini Air Conditioner Fan Personal Portable USB Air Cooler,https://www.cigabuy.com/xiaomi-mijia-microhoo-mini-air-conditioner-fan-personal-portable-usb-air-cooler-p-18924.html,$25.55,$30.92 
i8 Mini In-Ear 180° Rotation Bluetooth Wireless Earbud Earphone ,https://www.cigabuy.com/i8-mini-in-ear-180°-rotation-bluetooth-wireless-earbud-earphone-p-19777.html,$1.60,$16.53 
Large Capacity Travel Clothes Bag Nylon Folding Portable Tote ,https://www.cigabuy.com/large-capacity-travel-clothes-bag-nylon-folding-portable-tote-p-20865.html,$0.80,$10.82 
Tree of Life Glass Cabochon Necklace Earring and Bracelet Jewelry Set for Women,https://www.cigabuy.com/tree-of-life-glass-cabochon-necklace-earring-and-bracelet-jewelry-set-for-women-p-20943.html,$0.99,$5.07 
Women's Screen Gloves Warm Lined Thick Touch Warmer Winter Gloves,https://www.cigabuy.com/womens-screen-gloves-warm-lined-thick-touch-warmer-winter-gloves-p-15270.html,$1.09,$1.61 
Bamboo Chopping Board Cutting Board Mincing Board with Stainless Steel Tray,https://www.cigabuy.com/bamboo-chopping-board-cutting-board-mincing-board-with-stainless-steel-tray-p-20884.html,$1.80,$51.73 
"SJ4000 1.5"" LCD Screen 12MP 1080P Waterproof Sports Camera",https://www.cigabuy.com/sj4000-15-lcd-screen-12mp-1080p-waterproof-sports-camera-p-19896.html,$30.35,$38.05 
E6 Mini Magnetic USB Invisible Bluetooth V4.2 Earphone,https://www.cigabuy.com/e6-mini-magnetic-usb-invisible-bluetooth-v42-earphone-p-19731.html,$3.13,$6.92 
Bluetooth Smart Controller for DC5V-24V RGBW RGB LED Light Strip,https://www.cigabuy.com/bluetooth-smart-controller-for-dc5v-24v-rgbw-rgb-led-light-strip-p-20879.html,$1.40,$7.24 
Dragonfly Millet Mosquito Killer Energy-Saving Mosquito Killer Killer Lamp,https://www.cigabuy.com/dragonfly-millet-mosquito-killer-energy-saving-mosquito-killer-killer-lamp-p-19017.html,$10.38,$12.04 
Mini Bluetooth Earbud 6 Hour Playtime Car Headset with Mic for iPhone,https://www.cigabuy.com/mini-bluetooth-earbud-6-hour-playtime-car-headset-with-mic-for-iphone-p-19725.html,$1.60,$16.53 
300-LED 5M 5050 SMD 72W Indoor LED Light Strip,https://www.cigabuy.com/300-led-5m-5050-smd-72w-indoor-led-light-strip-p-20788.html,$3.48,$16.08 
220V Mosquito Killer Lamp LED Night Light Romantic Sleeping Lamp,https://www.cigabuy.com/220v-mosquito-killer-lamp-led-night-light-romantic-sleeping-lamp-p-20812.html,$1.60,$21.40 
Baby Head Protection Pad Toddler Headrest Pillow Baby Neck Cute Wings,https://www.cigabuy.com/baby-head-protection-pad-toddler-headrest-pillow-baby-neck-cute-wings-p-20973.html,$1.60,$16.27 
250V 16A 3500W UK Plug Smart Timer Switch Socket Digital LCD Power Timer,https://www.cigabuy.com/250v-16a-3500w-uk-plug-smart-timer-switch-socket-digital-lcd-power-timer-p-20853.html,$1.50,$15.86 
1/4/6 pcs Pill Box Organizer w/ 7 Single Box and 4 Daily Organizer Color Random,https://www.cigabuy.com/146-pcs-pill-box-organizer-w-7-single-box-and-4-daily-organizer-color-random-p-20814.html,$1.40,$11.06 
i7 TWS Bluetooth V4.1 Earphones with Charging Case,https://www.cigabuy.com/i7-tws-bluetooth-v41-earphones-with-charging-case-p-19828.html,$2.78,$6.08 
Car Storage Bag Backseat Holder Pockets Auto Accessories for kid,https://www.cigabuy.com/car-storage-bag-backseat-holder-pockets-auto-accessories-for-kid-p-20868.html,$0.79,$9.68 
E27 9W LED Bulb Bug Zapper Light Bulb Mosquito Killer Bulb Insect Trap Lamp,https://www.cigabuy.com/e27-9w-led-bulb-bug-zapper-light-bulb-mosquito-killer-bulb-insect-trap-lamp-p-20887.html,$1.60,$7.11 
Passport and Document Holder Multifunctional Wallet Organizer,https://www.cigabuy.com/passport-and-document-holder-multifunctional-wallet-organizer-p-20792.html,$0.79,$9.63 
Stainless Steel taper 0~50mm Tyre Tire Veins Tread Depth Gauge Caliper,https://www.cigabuy.com/stainless-steel-taper-050mm-tyre-tire-veins-tread-depth-gauge-caliper-p-20852.html,$1.60,$11.68 
USB C Hub Adapter Type C 4 in 1 Multi Port OTG Combo Charger Hub,https://www.cigabuy.com/usb-hub-adapter-type-4-in-1-multi-port-otg-combo-charger-hub-p-20864.html,$1.40,$9.25 
Thin Blue Line Tungsten Ring Wedding 8MM Rings for Men Jewelry,https://www.cigabuy.com/thin-blue-line-tungsten-ring-wedding-8mm-rings-for-men-jewelry-p-20889.html,$2.01,$13.35 
Car Dashboard Digital LCD Clock Calendar,https://www.cigabuy.com/car-dashboard-digital-lcd-clock-calendar-p-20932.html,$1.60,$8.14 
Analog Quartz Watches for Women On Sale Clearance Cuekondy Diamond Leather Band ,https://www.cigabuy.com/analog-quartz-watches-for-women-on-sale-clearance-cuekondy-diamond-leather-band-p-20949.html,$0.82,$6.45 
Pilates Yoga Resistance Sad Hip Ring Latex Slip Elastic Hip Circle,https://www.cigabuy.com/pilates-yoga-resistance-sad-hip-ring-latex-slip-elastic-hip-circle-p-20979.html,$1.60,$9.97 
Ground Lamp 12 LED Walkway Lights Street Underground Solar Power Buried Light,https://www.cigabuy.com/ground-lamp-12-led-walkway-lights-street-underground-solar-power-buried-light-p-21006.html,$1.40,$12.97 
Air Circulation Fan Mute Desktop Fans Atmosphere Ventilation Electric Fan,https://www.cigabuy.com/air-circulation-fan-mute-desktop-fans-atmosphere-ventilation-electric-fan-p-18713.html,$10.38,$12.19 
WLtoys A959 High-Speed Vortex 4-CH 1:18 2.4GHz 4WD RC Car,https://www.cigabuy.com/wltoys-a959-high-speed-vortex-4-ch-118-24ghz-4wd-rc-car-p-19755.html,$28.75,$36.06 
4 in 1 USB Type-C OTG HUB Card Reader Dual USB 2.0 Ports + TF/SD Card Port,https://www.cigabuy.com/4-in-1-usb-type-otg-hub-card-reader-dual-usb-20-ports-tfsd-card-port-p-20844.html,$1.19,$8.49 
2 x Super Bright 33-LED SMD White Car Light,https://www.cigabuy.com/2-x-super-bright-33-led-smd-white-car-light-p-20920.html,$1.32,$7.09 
Rechargeable Wireless Vertical Mouse Ergonomic design 5 Buttons,https://www.cigabuy.com/rechargeable-wireless-vertical-mouse-ergonomic-design-5-buttons-p-20990.html,$5.46,$20.59 
AXGIO Atom Business Mini Wireless Bluetooth Earphone f iPhone 7,https://www.cigabuy.com/axgio-atom-business-mini-wireless-bluetooth-earphone-f-iphone-7-p-19901.html,$15.97,$20.19 
Universal Car Windshield Cover Anti-Snow Waterproof Reflective Anti-collision,https://www.cigabuy.com/universal-car-windshield-cover-anti-snow-waterproof-reflective-anti-collision-p-20847.html,$1.40,$45.87 
Motion Sensor 6-LED Night Light for Hallway Bathroom,https://www.cigabuy.com/motion-sensor-6-led-night-light-for-hallway-bathroom-p-20925.html,$1.69,$6.88 
ESTRELLA 64GB Class 10 Micro SDXC Memory Card with Free Card Reader,https://www.cigabuy.com/estrella-64gb-class-10-micro-sdxc-memory-card-with-free-card-reader-p-21013.html,$5.94,$14.09 
LED Ear Wax Pickers Earpick Wax Remover Cleaner Spoon Care Ear Clean Tool,https://www.cigabuy.com/led-ear-wax-pickers-earpick-wax-remover-cleaner-spoon-care-ear-clean-tool-p-21031.html,$3.28,$8.25 
Sports Style Earphone In Ear Waterproof and Sweat-proof 3.5mm Jack,https://www.cigabuy.com/sports-style-earphone-in-ear-waterproof-and-sweat-proof-35mm-jack-p-20808.html,$0.82,$4.26 
Men's Stainless Steel Vtinage Four Celestial Animals Personalized Vintage Ring,https://www.cigabuy.com/mens-stainless-steel-vtinage-four-celestial-animals-personalized-vintage-ring-p-20851.html,$1.80,$6.19 
380ml Business Stainless Steel Thermos Bottles Insulation Scrub Vacuum Cup,https://www.cigabuy.com/380ml-business-stainless-steel-thermos-bottles-insulation-scrub-vacuum-cup-p-20858.html,$1.19,$21.29 
28KW Household Smart Power Electricity Saving Box Electricity Saving Box,https://www.cigabuy.com/28kw-household-smart-power-electricity-saving-box-electricity-saving-box-p-20863.html,$1.19,$13.58 
Waterproof Shower Wall Mini Clock Watch Suction Cup Clock,https://www.cigabuy.com/waterproof-shower-wall-mini-clock-watch-suction-cup-clock-p-20873.html,$1.19,$5.89 
2.1A Dual USB Port Car Charger with LED Digital Display for iPhone Samsung HTC,https://www.cigabuy.com/21a-dual-usb-port-car-charger-with-led-digital-display-for-iphone-samsung-htc-p-20957.html,$1.19,$8.35 
3.1A Dual USB Car Charger with LED Display,https://www.cigabuy.com/31a-dual-usb-car-charger-with-led-display-p-20976.html,$1.60,$13.08 
8mm Tungsten Carbide Finger Ring,https://www.cigabuy.com/8mm-tungsten-carbide-finger-ring-p-20996.html,$1.60,$3.80 
CURREN 8225 Japan Movt Calendar Life Waterproof Men Quartz Watch,https://www.cigabuy.com/curren-8225-japan-movt-calendar-life-waterproof-men-quartz-watch-p-19721.html,$5.11,$6.24 
Baseus Bluetooth Earphones Single Ear Wireless Earphone With Charging Dock,https://www.cigabuy.com/baseus-bluetooth-earphones-single-ear-wireless-earphone-with-charging-dock-p-19729.html,$4.51,$10.82 
S450 3.5mm Foldable Wireless Stereo Bluetooth Headphone w/ TF FM,https://www.cigabuy.com/s450-35mm-foldable-wireless-stereo-bluetooth-headphone-w-tf-fm-p-19818.html,$4.13,$7.78 
Women Leather Receipt Holder Organizer Wallet Purse Clutch Wallet,https://www.cigabuy.com/women-leather-receipt-holder-organizer-wallet-purse-clutch-wallet-p-20963.html,$1.19,$15.97 
Work Light Portable Flashlight 360°-Rotating Hook Magnetic Base,https://www.cigabuy.com/work-light-portable-flashlight-360°-rotating-hook-magnetic-base-p-20803.html,$2.66,$21.54 
Fox Design Handheld Desktop Fan with 3 Speed,https://www.cigabuy.com/fox-design-handheld-desktop-fan-with-3-speed-p-20870.html,$1.60,$13.96 
New Aromatherapy Fan Portable USB Rechargeable Nature Wind Mini USB Fans,https://www.cigabuy.com/new-aromatherapy-fan-portable-usb-rechargeable-nature-wind-mini-usb-fans-p-20876.html,$1.80,$19.37 
Modern Style LED Wall Lamp Sconce Indoor Lighting Fixtures,https://www.cigabuy.com/modern-style-led-wall-lamp-sconce-indoor-lighting-fixtures-p-20890.html,$0.99,$7.84 
500ML/17oz Collapsible Sports Water Bottle with Hook,https://www.cigabuy.com/500ml17oz-collapsible-sports-water-bottle-with-hook-p-20960.html,$1.80,$12.52 
QCY T1 PRO TWS Dual Bluetooth Earphones IPX4 Waterproof Headphones,https://www.cigabuy.com/qcy-t1-pro-tws-dual-bluetooth-earphones-ipx4-waterproof-headphones-p-13806.html,$19.52,$33.76 
Portable 180 Lumens LED Flashlight with Charger - Black,https://www.cigabuy.com/portable-180-lumens-led-flashlight-with-charger-black-p-6403.html,$2.42,$43.49 
DIY Windshield WindScreen Repair Kit Automobile Glass Repair,https://www.cigabuy.com/diy-windshield-windscreen-repair-kit-automobile-glass-repair-p-20809.html,$3.14,$12.71 
Crrju Fashion Mens Watches Top Brand Luxury Quartz Watch Men,https://www.cigabuy.com/crrju-fashion-mens-watches-top-brand-luxury-quartz-watch-men-p-19728.html,$8.70,$10.37 
1/2/4/6/10 pcs 6-LED Solar Powered Waterproof Outdoor Garden Path Fence WallLamp,https://www.cigabuy.com/124610-pcs-6-led-solar-powered-waterproof-outdoor-garden-path-fence-walllamp-p-20790.html,$2.62,$11.25 
Dad Bag Unisex Fake Beer Fat Hairy Belly Fanny Pack With Zipper Adjustable Belt,https://www.cigabuy.com/dad-bag-unisex-fake-beer-fat-hairy-belly-fanny-pack-with-zipper-adjustable-belt-p-20848.html,$1.19,$15.89 
Business Wallets Men's Purse Multifunction Pockets Casual Clutch Male Purse,https://www.cigabuy.com/business-wallets-mens-purse-multifunction-pockets-casual-clutch-male-purse-p-20872.html,$1.40,$13.20 
Smart Digital Alarm Clock Large LCD Screen Big Digit Backlit,https://www.cigabuy.com/smart-digital-alarm-clock-large-lcd-screen-big-digit-backlit-p-20921.html,$3.44,$11.69 
Ultrasonic Pest Repeller Indoor Wall Plug in Killer Devices Outdoor Pest Control,https://www.cigabuy.com/ultrasonic-pest-repeller-indoor-wall-plug-in-killer-devices-outdoor-pest-control-p-20940.html,$1.32,$11.54 
Self Defense Pen Tool Personal Tactical Pen Multipurpose Aviation Aluminum,https://www.cigabuy.com/self-defense-pen-tool-personal-tactical-pen-multipurpose-aviation-aluminum-p-21021.html,$2.50,$5.51 
Lucky Rainbow Light Amazing Rainbow Projector 3D LED Lamp,https://www.cigabuy.com/lucky-rainbow-light-amazing-rainbow-projector-3d-led-lamp-p-20878.html,$1.40,$21.40 
Authentic Steam Crave Aromamizer Ragnar RDTA Advanced Kit Black,https://www.cigabuy.com/authentic-steam-crave-aromamizer-ragnar-rdta-advanced-kit-black-p-19146.html,$54.13,$89.96 
Plug-in Electric Mosquito Killer,https://www.cigabuy.com/plug-in-electric-mosquito-killer-p-17571.html,$2.01,$4.32 
D-LINK DIR-850L 1200Mbps Dual Band Gigabit Cloud Wifi Router,https://www.cigabuy.com/d-link-dir-850l-1200mbps-dual-band-gigabit-cloud-wifi-router-p-19897.html,$59.09,$73.11 
Suction Cup Fridge Bathroom Shower Grab Handrail Handle Rail,https://www.cigabuy.com/suction-cup-fridge-bathroom-shower-grab-handrail-handle-rail-p-20840.html,$1.19,$17.22 
YWXLight G9 AC 220V 5W 430-450LM 22-LED SMD 2835 Capsule Bulb,https://www.cigabuy.com/ywxlight-g9-ac-220v-5w-430-450lm-22-led-smd-2835-capsule-bulb-p-20802.html,$1.40,$4.20 
New Auto Car Shark Fin Universal Roof Antenna Radio FM,https://www.cigabuy.com/new-auto-car-shark-fin-universal-roof-antenna-radio-fm-p-20910.html,$1.60,$11.27 
"4"" Electric Desktop Halogen Heater Fan",https://www.cigabuy.com/4-electric-desktop-halogen-heater-fan-p-20987.html,$1.19,$14.99 
30-LED Portable Collapsible Outdoor Camping Light Hanging Lantern,https://www.cigabuy.com/30-led-portable-collapsible-outdoor-camping-light-hanging-lantern-p-14948.html,$1.68,$2.06 
Digital Infrared Ear Thermometer,https://www.cigabuy.com/digital-infrared-ear-thermometer-p-20786.html,$3.46,$16.20 
YWXLight 100 -240V 2A EU / US Plug Led Strip Power Driver Adapter f Strip Light,https://www.cigabuy.com/ywxlight-100-240v-2a-eu-us-plug-led-strip-power-driver-adapter-f-strip-light-p-20829.html,$1.19,$9.70 
YWXLIGHT Adjustable Ceramic Lamp G9 86-LED Lamp Warm Light Bulbs,https://www.cigabuy.com/ywxlight-adjustable-ceramic-lamp-g9-86-led-lamp-warm-light-bulbs-p-20834.html,$2.60,$8.27 
Rechargeable Mosquito Fly Killer Bug Zap Racket 2500 Volt USB Charging Zapper,https://www.cigabuy.com/rechargeable-mosquito-fly-killer-bug-zap-racket-2500-volt-usb-charging-zapper-p-20859.html,$1.19,$21.54 
85-265V E14 10W 810LM 48-LED SMD 2835 LED Spot Light,https://www.cigabuy.com/85-265v-e14-10w-810lm-48-led-smd-2835-led-spot-light-p-20897.html,$2.01,$7.95 
Cotton Mens Hat Youth Letter Print Unisex Women Men Hats Baseball Cap,https://www.cigabuy.com/cotton-mens-hat-youth-letter-print-unisex-women-men-hats-baseball-cap-p-20998.html,$1.60,$11.16 
Water Shoes Swim Shoes Quick-Dry Aqua Yoga Socks for Women Men,https://www.cigabuy.com/water-shoes-swim-shoes-quick-dry-aqua-yoga-socks-for-women-men-p-21010.html,$1.80,$15.30 
Authentic Uwell Whirl II 3.5ml Sub-Ohm Tank - Blue,https://www.cigabuy.com/authentic-uwell-whirl-ii-35ml-sub-ohm-tank-blue-p-20060.html,$20.43,$30.34 
Authentic VOOPOO Argus GT 160W TC Kit - Black&Red,https://www.cigabuy.com/authentic-voopoo-argus-gt-160w-tc-kit-blackred-p-19276.html,$39.06,$41.66 
Trunk Pouch Car Storage Bag Cubby Box Multi-use Folding Pocket,https://www.cigabuy.com/trunk-pouch-car-storage-bag-cubby-box-multi-use-folding-pocket-p-20800.html,$1.40,$11.64 
5pcs G4 12-24V 6W 600LM 2-LED COB LED Light Bulbs,https://www.cigabuy.com/5pcs-g4-12-24v-6w-600lm-2-led-cob-led-light-bulbs-p-19900.html,$7.99,$9.91 
Winter Ski Gloves Men Windproof Keep Warm Touch Screen Snowboard Gloves,https://www.cigabuy.com/winter-ski-gloves-men-windproof-keep-warm-touch-screen-snowboard-gloves-p-15280.html,$1.50,$16.53 
Bluetooth 4.1 Headphone Wireless Mini Invisible In-Ear Bluetooth Earbud With Mic,https://www.cigabuy.com/bluetooth-41-headphone-wireless-mini-invisible-in-ear-bluetooth-earbud-with-mic-p-19726.html,$1.80,$19.14 
Bluetooth Headphone Kissral Wireless Sport Earbud,https://www.cigabuy.com/bluetooth-headphone-kissral-wireless-sport-earbud-p-19727.html,$1.19,$11.32 
S36 Earphone Heavy Bass In-Ear Earphones Music Headset Microphone 3.5mm,https://www.cigabuy.com/s36-earphone-heavy-bass-in-ear-earphones-music-headset-microphone-35mm-p-19796.html,$1.06,$1.60 
E6 Bluetooth Earphone 4.2 In-Ear MINI Stereo 600mA with Charging Box,https://www.cigabuy.com/e6-bluetooth-earphone-42-in-ear-mini-stereo-600ma-with-charging-box-p-19829.html,$3.84,$8.21 
YWXLIGHT E27 9W 740-800LM AC110-265V 48 PCS Lamp Bead LED Lights,https://www.cigabuy.com/ywxlight-e27-9w-740-800lm-ac110-265v-48-pcs-lamp-bead-led-lights-p-20797.html,$1.80,$10.79 
3-in-1 Rechargeable LED Camping Light Stage Light Outdoor Lamp Flashlight,https://www.cigabuy.com/3-in-1-rechargeable-led-camping-light-stage-light-outdoor-lamp-flashlight-p-20833.html,$1.80,$18.34 
Mens Womens Money Clip PU Leather Wallet Ultra Slim Credit Card Holder Pouch,https://www.cigabuy.com/mens-womens-money-clip-pu-leather-wallet-ultra-slim-credit-card-holder-pouch-p-20850.html,$2.51,$5.65 
3W LED COB Flashlight 160LM 2 Modes Flashlights & Torches,https://www.cigabuy.com/3w-led-cob-flashlight-160lm-2-modes-flashlights-torches-p-20901.html,$1.19,$4.47 
Mini PVC 9 LED Flashlight with Tail on/ off Button,https://www.cigabuy.com/mini-pvc-9-led-flashlight-with-tail-on-off-button-p-20914.html,$0.85,$8.68 
Touch Screen Winter Gloves for Ski Cycling,https://www.cigabuy.com/touch-screen-winter-gloves-for-ski-cycling-p-20952.html,$2.01,$6.92 
6pcs Russian Piping Tips for Cake & Cupcake Decorating,https://www.cigabuy.com/6pcs-russian-piping-tips-for-cake-cupcake-decorating-p-20965.html,$1.19,$10.52 
Multifunctional Car Sun Visor Point Pocket Organizer Pouch Storage Bag,https://www.cigabuy.com/multifunctional-car-sun-visor-point-pocket-organizer-pouch-storage-bag-p-20968.html,$2.68,$9.15 
